"","estrato1","sex","age","oficio","relab","impa","maxEducLevel","college","regSalud","cotPension","totalHoursWorked","formal","cuentaPropia","microEmpresa","sizeFirm","y_total_m","ln_y","age2","Mujer"
"13511","2","0",32,"54","1",839575.333333333,"5","1","1","1",40,"1","0","1","1",839575.3125,13.6406514626135,1024,1
"13512","3","0",51,"79","4",1500000,"5","1","1","2",70,"0","1","1","2",1500000,14.2209756660724,2601,1
"13513","3","0",28,"39","1",899453,"6","0","1","1",48,"1","0","0","4",899453,13.7095420797569,784,1
"13514","3","1",76,"79","6",750000,"3","0","1","2",40,"0","0","1","2",750000,13.5278284855125,5776,0
"13515","2","1",28,"58","1",921544.333333333,"5","1","1","1",60,"1","0","0","5",921544.3125,13.7338061422934,784,0
"13516","4","0",32,"32","1",8e+05,"6","0","1","2",48,"0","0","1","2",8e+05,13.5923670066501,1024,1
"13517","2","0",40,"55","1",998119.666666667,"5","1","1","1",45,"1","0","0","5",998119.6875,13.8136284754576,1600,1
"13518","2","1",40,"84","1",1125211,"5","1","1","1",48,"1","0","0","4",1125211,13.9334811315899,1600,0
"13519","2","1",36,"59","1",9e+05,"5","1","1","2",48,"0","0","1","2",9e+05,13.7101500423064,1296,0
"13520","5","0",41,"12","1",16250000,"6","0","1","1",40,"1","0","0","4",16250000,16.60360346674,1681,1
"13521","5","0",41,"54","3",1083333.33333333,"4","0","1","1",54,"1","0","1","2",1083333.375,13.8955533040993,1681,1
"13522","5","1",56,"12","1",10833333.3333333,"6","0","1","1",40,"1","0","0","4",10833333,16.1981383278626,3136,0
"13523","5","1",47,"2","1",1300000,"6","0","1","1",40,"1","0","0","4",1300000,14.0778748224318,2209,0
"13524","5","0",47,"19","1",1e+06,"6","0","1","1",40,"1","0","0","4",1e+06,13.8155105579643,2209,1
"13525","5","0",62,"54","3",781242,"3","0","3","2",48,"0","0","1","1",781242,13.5686402399803,3844,1
"13526","4","1",27,"2","1",2912500,"6","0","1","1",48,"1","0","0","5",2912500,14.8845223768561,729,0
"13527","5","1",39,"21","1",0,"6","0","1","1",40,"1","0","0","3",4250000,15.2624295409006,1521,0
"13528","5","0",38,"21","1",0,"6","0","1","1",48,"1","0","0","4",6240000,15.6464907403456,1444,1
"13529","2","1",26,"58","1",1026953,"5","1","1","1",48,"1","0","0","5",1026953,13.8421067235013,676,0
"13530","2","0",34,"53","1",1063211,"6","0","1","1",48,"1","0","0","5",1063211,13.8768041324526,1156,1
"13531","2","0",23,"32","1",781242,"5","1","1","2",48,"0","0","0","4",781242,13.5686402399803,529,1
"13532","2","1",25,"87","1",962786.333333333,"5","1","1","1",48,"1","0","0","4",962786.3125,13.7775867684419,625,0
"13533","2","0",36,"79","1",2e+05,"5","1","1","2",20,"0","0","1","2",2e+05,12.2060726455302,1296,1
"13534","2","1",52,"98","4",1e+06,"4","0","1","1",60,"1","1","1","1",1e+06,13.8155105579643,2704,0
"13535","2","0",53,"32","1",2106000,"6","0","1","1",48,"1","0","0","5",2106000,14.5603009716761,2809,1
"13536","3","0",67,"45","4",50000,"6","0","1","3",2,"1","1","1","1",50000,10.8197782844103,4489,1
"13537","3","1",35,"8","1",1588211,"6","0","1","1",40,"1","0","0","5",1588211,14.2781187834991,1225,0
"13538","3","0",49,"11","4",1500000,"6","0","1","1",40,"1","1","1","1",1500000,14.2209756660724,2401,1
"13539","2","1",58,"45","4",7e+05,"6","0","1","2",50,"0","1","1","1",7e+05,13.4588356140255,3364,0
"13540","3","1",57,"98","4",1200000,"4","0","1","2",40,"0","1","1","1",1200000,13.9978321147582,3249,0
"13541","3","0",49,"3","1",2254877.66666667,"6","0","1","1",48,"1","0","0","5",2254877.75,14.628606316589,2401,1
"13542","3","1",44,"35","1",2146544.33333333,"6","0","1","1",48,"1","0","0","5",2146544.25,14.5793697813888,1936,0
"13543","3","0",23,"19","1",934536.333333333,"6","0","1","1",48,"1","0","0","3",934536.3125,13.7478057628007,529,1
"13544","3","0",65,"45","4",1500000,"6","0","1","1",40,"1","1","1","2",1500000,14.2209756660724,4225,1
"13545","6","0",20,"54","3",843742,"5","1","1","1",48,"1","0","1","1",843742,13.6456020396424,400,1
"13546","3","0",62,"30","1",950000,"5","1","1","3",40,"1","0","0","5",950000,13.7642172635767,3844,1
"13547","3","1",63,"58","1",1283333.33333333,"6","0","1","3",48,"1","0","0","5",1283333.375,14.0649714500634,3969,0
"13548","3","1",23,"59","1",450000,"6","0","1","2",40,"0","0","0","5",450000,13.0170028617465,529,0
"13549","6","0",49,"2","4",1.5e+07,"6","0","1","1",48,"1","1","1","1",1.5e+07,16.5235607590665,2401,1
"13550","6","1",51,"21","1",31250000,"6","0","1","1",60,"1","0","0","5",31250000,17.2575299341467,2601,0
"13551","1","0",69,"55","4",350000,"2","0","1","2",40,"0","1","1","1",350000,12.7656884334656,4761,1
"13552","4","1",38,"8","4",4e+06,"6","0","1","2",48,"0","1","1","1",4e+06,15.2018049190842,1444,0
"13553","4","0",37,"16","4",2e+06,"6","0","1","2",42,"0","1","1","1",2e+06,14.5086577385242,1369,1
"13554","4","1",68,"53","4",0,"6","0","1","2",40,"0","1","1","2",1097223.71527778,13.9082936521738,4624,0
"13555","4","0",70,"53","4",0,"5","1","1","3",40,"1","1","1","2",1500000,14.2209756660724,4900,1
"13556","3","1",58,"45","5",3500000,"5","1","1","1",60,"1","0","1","2",3500000,15.0682735264596,3364,0
"13557","3","0",32,"21","4",2500000,"6","0","1","1",48,"1","1","0","5",2500000,14.7318012898384,1024,1
"13558","3","1",30,"45","1",350000,"5","1","1","2",60,"0","0","1","2",350000,12.7656884334656,900,0
"13559","2","0",33,"58","1",1883544.33333333,"5","1","1","1",60,"1","0","0","5",1883544.375,14.4486658656987,1089,1
"13560","2","1",37,"58","1",1330000,"5","1","1","1",48,"1","0","1","2",1330000,14.1006895001979,1369,0
"13561","2","0",61,"45","4",2300000,"6","0","1","3",40,"1","1","0","5",2300000,14.6484196808994,3721,1
"13562","6","1",62,"12","5",0,"6","0","1","1",42,"1","0","1","2",7e+06,15.7614207070196,3844,0
"13563","1","1",29,"53","1",3e+05,"5","1","3","2",48,"0","0","1","2",3e+05,12.6115377536383,841,0
"13564","1","0",47,"53","5",5e+05,"2","0","3","2",48,"0","0","1","2",5e+05,13.1223633774043,2209,1
"13565","1","1",39,"98","4",8e+05,"3","0","3","2",48,"0","1","1","1",8e+05,13.5923670066501,1521,0
"13566","6","1",54,"39","1",1.5e+07,"6","0","1","2",55,"0","0","0","5",1.5e+07,16.5235607590665,2916,0
"13567","6","0",54,"54","3",1075000,"3","0","1","1",50,"1","0","1","2",1075000,13.8878312195439,2916,1
"13568","6","1",70,"12","1",0,"6","0","1","3",48,"1","0","0","3",10594791.675,16.1758730869145,4900,0
"13569","6","0",63,"12","1",0,"6","0","1","3",48,"1","0","0","3",7535576.98076923,15.8351459605377,3969,1
"13570","1","0",42,"54","4",8e+05,"6","0","1","1",70,"1","1","1","1",8e+05,13.5923670066501,1764,1
"13571","2","1",29,"53","1",0,"5","1","1","2",105,"0","0","0","3",869453,13.6756195572614,841,0
"13572","2","0",53,"79","4",0,"4","0","1","2",42,"0","1","1","1",325000,12.6915804613119,2809,1
"13573","2","1",53,"59","1",1123211,"5","1","1","1",48,"1","0","0","5",1123211,13.931702105653,2809,0
"13574","2","0",28,"39","1",1288211,"5","1","1","1",48,"1","0","0","5",1288211,14.0687649921052,784,1
"13575","2","0",29,"32","1",1550711,"6","0","1","1",48,"1","0","0","5",1550711,14.2542240933977,841,1
"13576","2","0",24,"44","1",1063211,"6","0","1","1",48,"1","0","0","4",1063211,13.8768041324526,576,1
"13577","4","1",65,"21","4",2e+06,"6","0","1","2",75,"0","1","1","2",2e+06,14.5086577385242,4225,0
"13578","4","1",21,"58","6",3239133.33333333,"6","0","1","2",21,"0","0","1","2",4048916.625,15.2139599032982,441,0
"13579","4","0",52,"77","4",8e+05,"5","1","1","2",98,"0","1","1","2",8e+05,13.5923670066501,2704,1
"13580","4","1",19,"45","4",360000,"6","0","1","2",21,"0","1","1","2",360000,12.7938593104323,361,0
"13581","2","1",61,"79","1",7e+05,"3","0","1","2",40,"0","0","0","4",7e+05,13.4588356140255,3721,0
"13582","2","0",20,"39","1",934556.5,"6","0","1","1",40,"1","0","0","5",934556.5,13.7478273641892,400,1
"13583","2","1",28,"58","2",0,"6","0","2","1",48,"1","0","0","5",1709022.1875,14.3514319447519,784,0
"13584","1","1",35,"81","4",4e+05,"5","1","3","2",25,"0","1","1","2",4e+05,12.8992198260901,1225,0
"13585","1","1",67,"87","4",4e+05,"3","0","3","2",25,"0","1","1","2",4e+05,12.8992198260901,4489,0
"13586","1","1",39,"87","4",4e+05,"6","0","3","2",45,"0","1","1","2",4e+05,12.8992198260901,1521,0
"13587","1","0",36,"45","4",350000,"5","1","3","2",21,"0","1","1","1",350000,12.7656884334656,1296,1
"13588","1","1",28,"97","1",0,"4","0","3","2",40,"0","0","0","4",958575.634615385,13.7732037477082,784,0
"13589","2","0",45,"13","4",781242,"6","0","3","2",36,"0","1","0","4",781242,13.5686402399803,2025,1
"13590","2","0",76,"54","4",1e+05,"3","0","1","2",66,"0","1","1","1",1e+05,11.5129254649702,5776,1
"13591","1","1",44,"95","1",781242,"3","0","1","2",50,"0","0","0","4",781242,13.5686402399803,1936,0
"13592","1","0",24,"97","1",965244.666666667,"6","0","1","1",48,"1","0","0","5",965244.6875,13.7801369103558,576,1
"13593","6","1",70,"21","5",3e+07,"6","0","1","3",42,"1","0","0","4",3e+07,17.2167079396264,4900,0
"13594","6","0",67,"13","1",7e+06,"6","0","1","3",35,"1","0","0","4",7e+06,15.7614207070196,4489,1
"13595","1","0",24,"70","1",1113333.33333333,"5","1","1","1",48,"1","0","0","5",1113333.375,13.9228691137099,576,1
"13596","1","1",44,"93","1",9e+05,"4","0","3","2",48,"0","0","1","2",9e+05,13.7101500423064,1936,0
"13597","2","0",33,"45","1",781242,"4","0","3","2",70,"0","0","1","2",781242,13.5686402399803,1089,1
"13598","2","1",35,"77","1",8e+05,"4","0","3","2",60,"0","0","1","2",8e+05,13.5923670066501,1225,0
"13599","2","1",25,"98","4",7e+05,"4","0","1","2",98,"0","1","1","1",7e+05,13.4588356140255,625,0
"13600","2","0",24,"41","4",4e+05,"6","0","1","1",40,"1","1","1","1",4e+05,12.8992198260901,576,1
"13601","1","1",30,"98","1",1201544.33333333,"5","1","1","1",50,"1","0","0","5",1201544.375,13.9991182664771,900,0
"13602","2","1",21,"77","1",994878.666666667,"6","0","1","1",48,"1","0","0","4",994878.6875,13.8103760865971,441,0
"13603","1","0",36,"55","1",962743,"2","0","1","1",56,"1","0","0","5",962743,13.777541780812,1296,1
"13604","1","1",52,"95","1",7e+05,"2","0","3","2",60,"0","0","1","2",7e+05,13.4588356140255,2704,0
"13605","2","0",35,"41","4",2e+05,"5","1","3","2",55,"0","1","1","2",2e+05,12.2060726455302,1225,1
"13606","2","1",52,"45","4",3e+05,"6","0","3","2",45,"0","1","1","1",3e+05,12.6115377536383,2704,0
"13607","1","1",40,"87","4",1e+06,"3","0","1","2",30,"0","1","1","1",1e+06,13.8155105579643,1600,0
"13608","2","1",56,"98","4",6e+05,"4","0","3","2",42,"0","1","1","1",6e+05,13.3046849341983,3136,0
"13609","4","0",38,"53","1",1083333.33333333,"3","0","1","1",54,"1","0","0","4",1083333.375,13.8955533040993,1444,1
"13610","4","1",43,"33","1",1083333.33333333,"2","0","1","1",54,"1","0","0","4",1083333.375,13.8955533040993,1849,0
"13611","4","1",19,"53","1",781242,"5","1","1","1",54,"1","0","0","4",781242,13.5686402399803,361,0
"13612","4","1",29,"21","1",1315000,"3","0","1","1",63,"1","0","0","4",1315000,14.089347223594,841,0
"13613","4","0",21,"53","1",9e+05,"6","0","1","2",54,"0","0","0","4",9e+05,13.7101500423064,441,1
"13614","6","1",78,"12","5",1.5e+07,"6","0","1","3",48,"1","0","1","2",1.5e+07,16.5235607590665,6084,0
"13615","6","0",51,"19","4",2e+06,"6","0","1","1",30,"1","1","1","1",2e+06,14.5086577385242,2601,1
"13616","6","1",55,"8","1",0,"6","0","1","3",40,"1","0","0","5",8069802.59375,15.9036395782059,3025,0
"13617","6","1",74,"2","5",2e+07,"6","0","1","2",40,"0","0","1","2",2e+07,16.8112428315183,5476,0
"13618","2","1",51,"97","1",60000,"5","1","1","2",16,"0","0","1","2",60000,11.0020998412042,2601,0
"13619","2","0",27,"39","1",1800000,"6","0","1","1",48,"1","0","0","5",1800000,14.4032972228664,729,1
"13620","4","1",51,"21","4",5e+05,"5","1","1","1",70,"1","1","1","2",5e+05,13.1223633774043,2601,0
"13621","4","0",51,"21","4",5e+05,"4","0","1","2",70,"0","1","1","2",5e+05,13.1223633774043,2601,1
"13622","2","1",50,"77","4",8e+05,"3","0","3","2",40,"0","1","1","1",8e+05,13.5923670066501,2500,0
"13623","6","1",54,"44","4",1e+07,"6","0","1","1",20,"1","1","1","1",1e+07,16.1180956509583,2916,0
"13624","6","0",36,"44","1",2704166.66666667,"6","0","1","1",40,"1","0","0","5",2704166.75,14.810304382143,1296,1
"13625","4","1",39,"50","1",1288211,"3","0","1","1",48,"1","0","0","3",1288211,14.0687649921052,1521,0
"13626","1","0",33,"54","4",640000,"5","1","3","2",40,"0","1","1","1",640000,13.3692234553359,1089,1
"13627","2","0",35,"53","1",380000,"4","0","3","2",18,"0","0","1","2",380000,12.8479265317026,1225,1
"13628","2","1",40,"95","4",9e+05,"2","0","1","2",48,"0","1","1","1",9e+05,13.7101500423064,1600,0
"13629","5","1",39,"6","4",1e+07,"6","0","1","1",50,"1","1","1","1",1e+07,16.1180956509583,1521,0
"13630","3","0",65,"79","1",6e+05,"4","0","1","2",40,"0","0","1","2",6e+05,13.3046849341983,4225,1
"13631","3","1",65,"79","4",7e+05,"4","0","1","2",40,"0","1","1","2",7e+05,13.4588356140255,4225,0
"13632","3","1",41,"84","4",1800000,"6","0","1","1",40,"1","1","1","1",1800000,14.4032972228664,1681,0
"13633","1","1",58,"79","1",1005000,"5","1","1","1",48,"1","0","0","5",975000,13.79019274998,3364,0
"13634","1","0",28,"55","1",896666.666666667,"4","0","1","1",48,"1","0","0","5",896666.6875,13.7064394861441,784,1
"13635","1","0",33,"97","1",0,"5","1","1","2",12,"0","0","0","4",1109854.078125,13.9197391034981,1089,1
"13636","1","1",27,"97","1",650000,"4","0","3","2",48,"0","0","0","3",650000,13.3847276418718,729,0
"13637","1","1",54,"93","4",850000,"3","0","3","2",50,"0","1","1","1",850000,13.6529916284665,2916,0
"13638","1","0",47,"45","4",350000,"4","0","3","2",48,"0","1","1","1",350000,12.7656884334656,2209,1
"13639","3","1",71,"41","4",0,"4","0","2","3",40,"1","1","1","1",1094352.38095238,13.9056733133471,5041,0
"13640","3","1",53,"21","4",1500000,"6","0","1","1",40,"1","1","0","4",1500000,14.2209756660724,2809,0
"13641","3","1",47,"37","1",525000,"6","0","1","2",20,"0","0","0","4",525000,13.1711535415738,2209,0
"13642","3","1",45,"98","1",2e+06,"4","0","1","1",70,"1","0","1","2",2e+06,14.5086577385242,2025,0
"13643","3","0",50,"45","1",781242,"5","1","3","2",56,"0","0","1","2",781242,13.5686402399803,2500,1
"13644","3","0",21,"38","1",1088211,"6","0","1","1",48,"1","0","0","5",1088211,13.9000456214188,441,1
"13645","2","0",61,"55","4",1e+05,"1","0","3","2",40,"0","1","1","1",1e+05,11.5129254649702,3721,1
"13646","2","0",38,"45","1",869453,"5","1","3","2",48,"0","0","1","2",869453,13.6756195572614,1444,1
"13647","2","0",19,"97","1",894453,"5","1","1","2",48,"0","0","0","5",894453,13.7039676372302,361,1
"13648","2","0",58,"41","4",5e+05,"3","0","1","2",30,"0","1","1","1",5e+05,13.1223633774043,3364,1
"13649","3","0",55,"41","4",0,"5","1","1","2",105,"0","1","1","1",7e+05,13.4588356140255,3025,1
"13650","1","1",62,"87","4",2e+05,"4","0","3","2",2,"0","1","1","1",2e+05,12.2060726455302,3844,0
"13651","1","0",56,"45","4",1e+05,"3","0","3","2",8,"0","1","1","1",1e+05,11.5129254649702,3136,1
"13652","1","1",34,"45","4",168000,"4","0","3","2",24,"0","1","1","1",168000,12.0317192583854,1156,0
"13653","3","0",58,"39","1",0,"5","1","1","1",43,"1","0","0","5",1108332.28472222,13.9183669972882,3364,1
"13654","3","1",63,"13","4",7e+05,"6","0","1","2",10,"0","1","1","1",7e+05,13.4588356140255,3969,0
"13655","3","1",27,"2","1",1566666.66666667,"6","0","1","1",48,"1","0","0","5",1566666.625,14.2644607514164,729,0
"13656","3","1",47,"45","4",1200000,"4","0","1","2",40,"0","1","1","1",1200000,13.9978321147582,2209,0
"13657","3","0",22,"59","4",1400000,"5","1","1","1",48,"1","1","0","5",1400000,14.1519827945855,484,1
"13658","3","0",38,"36","1",4e+05,"6","0","2","2",38,"0","0","0","5",4e+05,12.8992198260901,1444,1
"13659","1","0",26,"3","1",2708333.33333333,"5","1","1","1",48,"1","0","0","4",2708333.25,14.8118439667427,676,1
"13660","1","1",30,"77","1",896666.666666667,"5","1","1","1",48,"1","0","0","4",896666.6875,13.7064394861441,900,0
"13661","3","0",38,"39","1",1599044.33333333,"6","0","1","1",36,"1","0","0","5",2799044.5,14.8447886669064,1444,1
"13662","1","0",45,"53","1",932743,"5","1","1","1",54,"1","0","0","5",932743,13.7458849863648,2025,1
"13663","1","1",20,"59","4",1500000,"6","0","1","1",49,"1","1","0","5",1500000,14.2209756660724,400,0
"13664","3","1",54,"41","4",6e+05,"5","1","1","2",48,"0","1","1","1",6e+05,13.3046849341983,2916,0
"13665","2","1",53,"95","5",1600000,"4","0","3","2",48,"0","0","1","2",1600000,14.28551418721,2809,0
"13666","2","1",25,"95","1",8e+05,"4","0","3","2",48,"0","0","1","2",8e+05,13.5923670066501,625,0
"13667","2","1",21,"95","1",8e+05,"4","0","3","2",48,"0","0","1","2",8e+05,13.5923670066501,441,0
"13668","3","1",31,"41","4",0,"6","0","1","2",40,"0","1","1","1",1312655.12984496,14.0875624606311,961,0
"13669","3","0",34,"11","1",899453,"6","0","1","1",48,"1","0","0","4",899453,13.7095420797569,1156,1
"13670","3","0",26,"44","1",1227877.66666667,"6","0","1","1",48,"1","0","0","5",1227877.625,14.0207977288146,676,1
"13671","3","1",29,"30","1",1435000,"5","1","1","1",65,"1","0","0","5",1435000,14.1766754071759,841,0
"13672","3","1",40,"8","1",7783333.33333333,"6","0","1","1",53,"1","0","0","5",9483334,16.0650465001673,1600,0
"13673","3","0",42,"13","2",1800000,"6","0","2","1",40,"1","0","0","5",1800000,14.4032972228664,1764,1
"13674","5","0",36,"44","1",5333333.33333333,"6","0","1","1",50,"1","0","0","5",5333333.5,15.4894870227859,1296,1
"13675","3","1",43,"15","1",4e+06,"6","0","1","1",48,"1","0","0","4",4e+06,15.2018049190842,1849,0
"13676","3","0",33,"39","2",2139044.33333333,"6","0","1","1",48,"1","0","0","5",2039044.375,14.527991812439,1089,1
"13677","3","0",70,"79","4",270000,"4","0","1","2",21,"0","1","1","1",270000,12.5061772379805,4900,1
"13678","3","0",30,"44","1",3166666.66666667,"6","0","1","1",40,"1","0","0","4",3166666.75,14.9681900942184,900,1
"13679","3","1",38,"18","1",1800000,"6","0","1","2",40,"0","0","1","2",1800000,14.4032972228664,1444,0
"13680","5","1",69,"11","4",1e+06,"6","0","1","3",30,"1","1","1","1",1e+06,13.8155105579643,4761,0
"13681","5","1",36,"16","1",4983333.33333333,"6","0","1","1",40,"1","0","0","5",4983333.5,15.4216096025777,1296,0
"13682","5","0",50,"21","1",14500000,"6","0","1","1",40,"1","0","0","5",14500000,16.4896592073908,2500,1
"13683","3","0",69,"79","4",8e+05,"4","0","1","2",45,"0","1","1","1",8e+05,13.5923670066501,4761,1
"13684","3","1",43,"8","4",2e+06,"6","0","1","1",40,"1","1","1","1",2e+06,14.5086577385242,1849,0
"13685","3","1",43,"45","4",4e+05,"4","0","3","2",40,"0","1","1","1",4e+05,12.8992198260901,1849,0
"13686","3","1",52,"39","2",0,"6","0","1","1",48,"1","0","0","5",2056666.625,14.5365970869541,2704,0
"13687","1","1",54,"59","4",450000,"4","0","1","2",12,"0","1","1","1",450000,13.0170028617465,2916,0
"13688","1","0",46,"55","4",768000,"2","0","1","2",32,"0","1","1","1",768000,13.5515450121298,2116,1
"13689","1","1",30,"55","1",866666.666666667,"5","1","1","1",48,"1","0","0","5",866666.6875,13.6724097383621,900,0
"13690","1","0",27,"45","4",6e+05,"3","0","3","2",48,"0","1","1","1",6e+05,13.3046849341983,729,1
"13691","1","1",34,"45","5",8e+05,"3","0","3","2",48,"0","0","1","2",8e+05,13.5923670066501,1156,0
"13692","2","0",31,"57","4",1e+06,"6","0","1","2",56,"0","1","1","1",1e+06,13.8155105579643,961,1
"13693","2","1",33,"45","1",2588333.33333333,"5","1","1","1",52,"1","0","0","4",2588333.25,14.7665246937011,1089,0
"13694","2","0",27,"59","1",1093211,"5","1","1","1",48,"1","0","0","5",1093211,13.9046297951881,729,1
"13695","2","1",32,"85","1",1099453,"5","1","1","1",48,"1","0","0","5",1099453,13.9103233413602,1024,0
"13696","2","1",36,"8","1",1773211,"6","0","1","1",48,"1","0","1","2",1773211,14.3883025853077,1296,0
"13697","2","0",33,"21","1",2708333.33333333,"6","0","1","1",48,"1","0","0","4",2708333.25,14.8118439667427,1089,1
"13698","3","0",59,"45","1",936119.666666667,"5","1","1","1",52,"1","0","1","2",936119.6875,13.7494986185456,3481,1
"13699","3","1",29,"2","1",1040000,"6","0","1","1",48,"1","0","0","5",1040000,13.8547312711176,841,0
"13700","5","0",58,"41","4",2e+06,"5","1","1","2",30,"0","1","1","1",2e+06,14.5086577385242,3364,1
"13701","5","1",37,"6","4",5e+06,"6","0","1","1",26,"1","1","1","1",5e+06,15.4249484703984,1369,0
"13702","3","1",47,"45","4",0,"6","0","1","1",34,"1","1","1","1",2656000,14.7923317895785,2209,0
"13703","3","0",43,"21","1",0,"6","0","1","1",60,"1","0","0","5",2277370.33333333,14.6385319727231,1849,1
